id,name_formal,state,official_sk,district_sk,party,gov_type,city,district_id,valid_to,last_name,valid_from,first_name,links,chamber_id,num_officials,chamber_type
200031,United States House of Representatives,CA,2262,757220,Republican,NATIONAL,,22,2019-01-03 00:00:00+00,Nunes,2013-01-03 00:00:00+00,Devin,#,4507,1,LOWER
131327,Bakersfield City Council,CA,12446,841032,,LOCAL,Bakersfield,5,2016-12-01 00:00:00+00,Hanson,2014-12-01 00:00:00+00,Harold,#,2613,1,LOWER
178469,Sacramento City Council,CA,35660,2670,,LOCAL,Sacramento,2,2020-11-24 00:00:00+00,Warren,2012-12-11 00:00:00+00,Allen,#,2630,1,LOWER
188711,Vista City Council,CA,168835,858425,,LOCAL,Vista,At Large,2018-12-01 00:00:00+00,Aguilera,2014-12-01 00:00:00+00,John,#,3808,1,LOWER
177727,United States House of Representatives,CA,16531,757238,Democrat,NATIONAL,,38,2019-01-03 00:00:00+00,Sánchez,2013-01-03 00:00:00+00,Linda,#,4507,1,LOWER
188003,United States Senate,CA,135650,5,Democrat,NATIONAL,,CA,2023-01-03 00:00:00+00,Harris,2017-01-03 00:00:00+00,Kamala,#,2675,2,UPPER
69748,Long Beach City Council,CA,18100,2790,,LOCAL,Long Beach,5,2014-07-17 00:00:00+00,Schipske,0001-01-01 00:00:00+00,Gerrie,#,1473,1,LOWER
9539,Oxnard City Council,CA,9539,2202,,LOCAL,Oxnard,At Large,0001-01-02 00:00:00+00,Herrera,0001-01-01 00:00:00+00,Andres,#,4241,4,LOWER
80050,California State Assembly,CA,17482,752698,Democrat,STATE,,4,2014-12-01 00:00:00+00,Yamada,2012-12-03 00:00:00+00,Mariko,#,2446,1,LOWER
201317,California State Assembly,CA,80218,752669,Republican,STATE,,74,2018-12-03 00:00:00+00,Harper,2014-12-01 00:00:00+00,Matthew,#,2446,1,LOWER
179565,Riverside City Council,CA,7060,442,,LOCAL,Riverside,1,2019-07-09 00:00:00+00,Gardner,2007-11-01 00:00:00+00,Mike,#,2717,1,LOWER
195960,United States House of Representatives,CA,10397,757235,Democrat,NATIONAL,,40,2019-01-03 00:00:00+00,Roybal-Allard,2013-01-03 00:00:00+00,Lucille,#,4507,1,LOWER
32682,California Senate,CA,8772,708,Republican,STATE,,38,2012-12-03 00:00:00+00,Wyland,2010-12-06 00:00:00+00,Mark,#,1403,0,UPPER
194474,California State Assembly,CA,14016,752678,Democrat,STATE,,70,2018-12-03 00:00:00+00,O'Donnell,2014-12-01 00:00:00+00,Patrick,80214,2446,1,LOWER
79805,California Senate,CA,11639,752764,Democrat,STATE,,30,2014-12-01 00:00:00+00,Calderon,2012-12-03 00:00:00+00,Ron,#,1403,1,UPPER
200442,Los Angeles City Council,CA,4191,758086,,LOCAL,Los Angeles,14,2019-07-01 00:00:00+00,Huizar,2013-07-01 00:00:00+00,José,#,4327,1,LOWER
198827,California State Assembly,CA,134706,752722,Republican,STATE,,6,2018-12-03 00:00:00+00,Kiley,2016-12-05 00:00:00+00,Kevin,#,2446,1,LOWER
122057,Bakersfield Mayor,CA,15570,140,,LOCAL,Bakersfield,BAKERSFIELD,2014-12-01 00:00:00+00,Hall,2000-01-01 00:00:00+00,Harvey,#,1557,1,EXEC
80109,California State Assembly,CA,13912,752658,Democrat,STATE,,53,2014-12-01 00:00:00+00,Pérez,2012-12-03 00:00:00+00,John,#,2446,1,LOWER
76833,Los Angeles City Council,CA,2557,758072,Democrat,LOCAL,Los Angeles,4,2015-07-01 00:00:00+00,LaBonge,2013-07-01 00:00:00+00,Tom,#,4327,1,LOWER
16363,United States House of Representatives,CA,16363,848,Republican,NATIONAL,,52,2013-01-03 00:00:00+00,Hunter,2011-01-06 00:00:00+00,Duncan,#,4507,0,LOWER
110018,California Senate,CA,88143,752751,,STATE,,7,2015-05-28 00:00:00+00,VACANT,2015-01-03 00:00:00+00,VACANT,#,1403,1,UPPER
195849,Fontana City Council,CA,168731,858422,,LOCAL,Fontana,At Large,2018-12-11 00:00:00+00,Tahan,2014-12-09 00:00:00+00,Michael,#,3803,1,LOWER
63397,Riverside Mayor,CA,11110,262,,LOCAL,Riverside,RIVERSIDE,2013-01-01 00:00:00+00,Loveridge,2010-01-01 00:00:00+00,Ronald,#,2718,1,EXEC
200661,United States House of Representatives,CA,17704,757201,Democrat,NATIONAL,,35,2019-01-03 00:00:00+00,Torres,2015-01-06 00:00:00+00,Norma,#,4507,1,LOWER
192329,California Senate,CA,4231,752756,Democrat,STATE,,22,2018-12-03 00:00:00+00,Hernandez,2014-12-01 00:00:00+00,Ed,#,1403,1,UPPER
168807,Murrieta City Council,CA,168543,858386,,LOCAL,Murrieta,At Large,2018-12-04 00:00:00+00,Long,2014-12-02 00:00:00+00,Alan,#,3498,1,LOWER
184374,San Bernardino City Council,CA,123051,1682,,LOCAL,San Bernardino,6,2021-01-01 00:00:00+00,Richard,2016-03-07 00:00:00+00,Bessine,#,4333,1,LOWER
188688,Norwalk City Council,CA,168434,858406,,LOCAL,Norwalk,At Large,2021-03-31 00:00:00+00,Ayala,2017-03-07 00:00:00+00,Tony,#,3477,1,LOWER
112949,United States House of Representatives,CA,7084,918,Democrat,NATIONAL,,32,2009-02-24 00:00:00+00,Solis,2009-01-06 00:00:00+00,Hilda,181379,4507,0,LOWER
168956,El Cajon City Council,CA,168923,858427,,LOCAL,El Cajon,At Large,2020-12-01 00:00:00+00,Goble,2016-12-01 00:00:00+00,Steve,#,4515,1,LOWER
200942,San Jose City Council,CA,80942,2688,,LOCAL,San Jose,3,2019-01-01 00:00:00+00,Peralez,2015-01-01 00:00:00+00,Raul,#,2638,1,LOWER
199237,Long Beach City Council,CA,6628,2787,,LOCAL,Long Beach,6,2020-07-21 00:00:00+00,Andrews,2007-07-21 00:00:00+00,Dee,#,1473,1,LOWER
15237,United States House of Representatives,CA,15237,942,Democrat,NATIONAL,,37,2013-01-03 00:00:00+00,Richardson,2011-01-06 00:00:00+00,Laura,#,4507,0,LOWER
188136,California State Assembly,CA,32864,752667,,STATE,,51,2017-06-06 00:00:00+00,Gomez,2012-12-03 00:00:00+00,Jimmy,188489,2446,1,LOWER
174658,Santa Maria City Council,CA,173099,859005,,LOCAL,Santa Maria,At Large,2018-12-18 00:00:00+00,Waterfield,2014-12-16 00:00:00+00,Etta,#,4066,1,LOWER
61976,San Diego Mayor,CA,24211,277,Democrat,LOCAL,San Diego,SAN DIEGO,2013-08-30 00:00:00+00,Filner,2012-12-03 00:00:00+00,Bob,#,2635,1,EXEC
195992,Moreno Valley City Council,CA,171321,859137,,LOCAL,Moreno Valley,At Large,2019-01-15 00:00:00+00,Gutierrez,2017-01-03 00:00:00+00,Yxstian,#,3825,1,LOWER
106392,California State Assembly,CA,32855,752649,Democrat,STATE,,47,2016-12-05 00:00:00+00,Brown,2012-12-03 00:00:00+00,Cheryl,#,2446,1,LOWER
195818,Santa Rosa City Council,CA,168692,858420,,LOCAL,Santa Rosa,At Large,2020-11-30 00:00:00+00,Rogers,2016-11-01 00:00:00+00,Chris,#,3801,1,LOWER
194471,California State Assembly,CA,32918,752653,Democrat,STATE,,66,2018-12-03 00:00:00+00,Muratsuchi,2016-12-05 00:00:00+00,Al,#,2446,1,LOWER
168639,Pasadena City Council,CA,168493,858337,,LOCAL,Pasadena,1,2019-05-06 00:00:00+00,Hampton,2015-05-04 00:00:00+00,Tyron,#,4542,1,LOWER
195173,Burbank City Council,CA,169011,858405,,LOCAL,Burbank,At Large,2021-05-03 00:00:00+00,Frutos,2017-05-01 00:00:00+00,Bob,#,3525,1,LOWER
15199,Stockton City Council,CA,15199,2857,,LOCAL,Stockton,2,2008-12-31 00:00:00+00,Chapman,0001-01-01 00:00:00+00,Dan,#,4253,0,LOWER
174225,West Covina City Council,CA,170544,859007,,LOCAL,West Covina,At Large,2018-12-06 00:00:00+00,Toma,2013-12-05 00:00:00+00,James,#,4139,1,LOWER
134346,Fresno City Council,CA,3705,1430,,LOCAL,Fresno,5,2016-06-01 00:00:00+00,Quintero,1995-01-03 00:00:00+00,Sal,#,2614,1,LOWER
168476,Vallejo City Council,CA,168424,858340,,LOCAL,Vallejo,At Large,2019-01-01 00:00:00+00,Dew-Costa,2014-12-05 00:00:00+00,Pippin,#,3455,1,LOWER
192000,United States House of Representatives,CA,17864,757190,Republican,NATIONAL,,48,2019-01-03 00:00:00+00,Rohrabacher,2013-01-03 00:00:00+00,Dana,#,4507,1,LOWER
181340,San Jose City Council,CA,80928,2683,,LOCAL,San Jose,1,2019-01-01 00:00:00+00,Jones,2015-01-01 00:00:00+00,Charles,#,2638,1,LOWER
122060,Berkeley Mayor,CA,5023,393513,,LOCAL,Berkeley,BERKELEY,2014-12-01 00:00:00+00,Bates,2012-06-08 00:00:00+00,Tom,#,484,1,EXEC
183895,United States House of Representatives,CA,34003,757213,Democrat,NATIONAL,,15,2019-01-03 00:00:00+00,Swalwell,2013-01-03 00:00:00+00,Eric,#,4507,1,LOWER
162304,United States House of Representatives,CA,6639,757188,Democrat,NATIONAL,,47,2019-01-03 00:00:00+00,Lowenthal,2013-01-03 00:00:00+00,Alan,6639,4507,1,LOWER
17864,United States House of Representatives,CA,17864,949,Republican,NATIONAL,,46,2013-01-03 00:00:00+00,Rohrabacher,2011-01-06 00:00:00+00,Dana,#,4507,0,LOWER
178461,Sacramento City Council,CA,16157,2679,,LOCAL,Sacramento,1,2018-11-27 00:00:00+00,Ashby,2011-01-01 00:00:00+00,Angelique,#,2630,1,LOWER
199708,Huntington Beach City Council,CA,171968,858920,,LOCAL,Huntington Beach,At Large,2018-11-26 00:00:00+00,Peterson,2014-11-24 00:00:00+00,Erik,#,3107,1,LOWER
192324,California Senate,CA,5765,752747,Democrat,STATE,,5,2020-12-07 00:00:00+00,Galgiani,2012-12-03 00:00:00+00,Cathleen,#,1403,1,UPPER
178393,Fresno City Council,CA,41433,656,,LOCAL,Fresno,2,2021-01-05 00:00:00+00,Brandau,2013-01-10 00:00:00+00,Steve,#,2614,1,LOWER
188481,United States House of Representatives,CA,7082,757240,Democrat,NATIONAL,,6,2019-01-03 00:00:00+00,Matsui,2013-01-03 00:00:00+00,Doris,#,4507,1,LOWER
126894,California State Assembly,CA,11284,752701,Republican,STATE,,12,2016-12-05 00:00:00+00,Olsen,2012-12-03 00:00:00+00,Kristin,#,2446,1,LOWER
56226,California State Assembly,CA,51387,752680,,STATE,,80,2013-06-05 00:00:00+00,VACANT,2013-03-01 21:03:08+00,VACANT,#,2446,1,LOWER
12019,California Senate,CA,12019,716,Republican,STATE,,19,2008-12-01 00:00:00+00,McClintock,0001-01-01 00:00:00+00,Tom,#,1403,0,UPPER
168465,Temecula City Council,CA,168457,858421,,LOCAL,Temecula,At Large,2018-11-30 00:00:00+00,Rahn,2014-11-30 00:00:00+00,Matt,#,4015,1,LOWER
32793,Stockton City Council,CA,12429,2861,,LOCAL,Stockton,5,2012-12-03 00:00:00+00,Talamantes Eggman,2011-01-01 00:00:00+00,Susan,194375,4253,0,LOWER
198914,Costa Mesa City Council,CA,171537,858476,,LOCAL,Costa Mesa,At Large,2020-12-01 00:00:00+00,Stephens,2016-12-13 00:00:00+00,John,#,4054,1,LOWER
168811,Victorville City Council,CA,168402,858426,,LOCAL,Victorville,At Large,2020-11-03 00:00:00+00,Gomez,2016-12-06 00:00:00+00,Blanca,#,4016,1,LOWER
182039,Inglewood City Council,CA,171988,859157,,LOCAL,Inglewood,At Large,2019-01-31 00:00:00+00,Butts,2011-01-31 00:00:00+00,James,#,4087,1,LOWER
200018,Fullerton City Council,CA,168386,858431,Republican,LOCAL,Fullerton,At Large,2018-11-30 00:00:00+00,Sebourn,2012-06-01 00:00:00+00,Greg,#,3791,1,LOWER
76837,Los Angeles City Council,CA,13694,758081,Democrat,LOCAL,Los Angeles,8,2015-07-01 00:00:00+00,Parks,2013-07-01 00:00:00+00,Bernard,#,4327,1,LOWER
198911,Costa Mesa City Council,CA,12844,858476,,LOCAL,Costa Mesa,At Large,2020-12-01 00:00:00+00,Mansoor,2016-12-13 00:00:00+00,Allan,80222,4054,1,LOWER
195421,Santa Clara City Council,CA,171514,858680,,LOCAL,Santa Clara,At Large,2021-01-01 00:00:00+00,Davis,2017-01-01 00:00:00+00,Debi,#,4269,1,LOWER
167956,Riverside City Council,CA,4928,1278,,LOCAL,Riverside,4,2017-07-11 00:00:00+00,Davis,2010-01-01 00:00:00+00,Paul,#,2717,1,LOWER
174657,Santa Maria City Council,CA,173106,859005,,LOCAL,Santa Maria,At Large,2020-12-15 00:00:00+00,Patino,2012-01-01 00:00:00+00,Alice,#,4066,1,LOWER
185281,Riverside Mayor,CA,1690,262,,LOCAL,Riverside,RIVERSIDE,2018-07-12 00:00:00+00,Bailey,2014-01-01 00:00:00+00,William,70032,2718,1,EXEC
168787,Thousand Oaks City Council,CA,168663,858418,,LOCAL,Thousand Oaks,At Large,2020-12-01 00:00:00+00,Adam,2016-12-01 00:00:00+00,Al,#,3415,1,LOWER
198059,Garden Grove City Council,CA,174891,858568,,LOCAL,Garden Grove,6,2020-12-15 00:00:00+00,Nguyen,2016-12-20 00:00:00+00,Kim,#,4572,1,LOWER
199319,San Mateo City Council,CA,173001,858947,,LOCAL,San Mateo,At Large,2022-12-05 00:00:00+00,Goethals,2013-12-02 00:00:00+00,Joe,#,4413,1,LOWER
436,California Senate,CA,436,699,Democrat,STATE,,40,2010-12-06 00:00:00+00,Ducheny,0001-01-01 00:00:00+00,Denise,#,1403,0,UPPER
32495,California Senate,CA,11086,765,Republican,STATE,,1,2012-12-03 00:00:00+00,Gaines,2011-01-01 00:00:00+00,Ted,#,1403,0,UPPER
21053,California Senate,CA,3474,793,Republican,STATE,,15,2012-12-03 00:00:00+00,Blakeslee,2010-09-01 00:00:00+00,Sam,#,1403,0,UPPER
69595,Bakersfield City Council,CA,36432,366,,LOCAL,Bakersfield,1,2013-06-26 00:00:00+00,VACANT,2012-12-03 00:00:00+00,VACANT,#,2613,1,LOWER
186291,California State Assembly,CA,186285,752719,,STATE,,45,,VACANT,2017-12-31 00:00:00+00,VACANT,#,2446,1,LOWER
178948,California Lieutenant Governor,CA,14884,87,Democrat,STATE,,CA,2019-01-07 00:00:00+00,Newsom,2011-01-10 00:00:00+00,Gavin,#,2559,2,EXEC
13782,Bakersfield City Council,CA,13782,366,,LOCAL,Bakersfield,1,2010-12-01 00:00:00+00,Carson,0001-01-01 00:00:00+00,Irma,#,2613,1,LOWER
71028,San Diego Mayor,CA,61977,277,,LOCAL,San Diego,SAN DIEGO,2014-03-03 00:00:00+00,VACANT,2013-08-30 16:28:38+00,VACANT,#,2635,1,EXEC
196552,Santa Clarita City Council,CA,170626,859008,,LOCAL,Santa Clarita,At Large,2018-12-11 00:00:00+00,McLean,2014-12-09 00:00:00+00,Marsha,#,4140,1,LOWER
200835,Palmdale City Council,CA,170722,858903,,LOCAL,Palmdale,2,2020-11-30 00:00:00+00,Hofbauer,2016-11-30 00:00:00+00,Steven,#,3878,1,LOWER
133757,Sacramento Mayor,CA,8665,264,,LOCAL,Sacramento,SACRAMENTO,2016-11-22 00:00:00+00,Johnson,2008-12-02 00:00:00+00,Kevin,#,2631,1,EXEC
80096,California State Assembly,CA,72243,752650,,STATE,,40,2014-12-01 00:00:00+00,VACANT,2014-04-04 00:00:00+00,VACANT,#,2446,1,LOWER
54585,Los Angeles City Council,CA,9924,527,,LOCAL,Los Angeles,12,2011-07-01 00:00:00+00,Smith,2007-07-01 00:00:00+00,Greig,#,4327,0,LOWER
3852,San Jose City Council,CA,3852,2703,,LOCAL,San Jose,10,2012-12-31 00:00:00+00,Pyle,0001-01-01 00:00:00+00,Nancy,#,2638,1,LOWER
194594,Santa Rosa City Council,CA,168694,858420,,LOCAL,Santa Rosa,At Large,2018-11-30 00:00:00+00,Schwedhelm,2014-11-01 00:00:00+00,Tom,#,3801,1,LOWER
106986,California Senate,CA,2073,752733,Democrat,STATE,,39,2016-12-05 00:00:00+00,Block,2012-12-03 00:00:00+00,Martin,#,1403,1,UPPER
194364,California State Assembly,CA,134772,752672,Republican,STATE,,55,2018-12-03 00:00:00+00,Chen,2016-12-05 00:00:00+00,Phillip,#,2446,1,LOWER
17315,California Senate,CA,17315,765,Republican,STATE,,1,2011-01-01 00:00:00+00,Cox,2008-12-18 00:00:00+00,Dave,#,1403,0,UPPER
201398,California State Assembly,CA,32892,752648,Democrat,STATE,,61,2018-12-03 00:00:00+00,Medina,2012-12-03 00:00:00+00,Jose,#,2446,1,LOWER
200855,California State Assembly,CA,134745,752712,Republican,STATE,,35,2018-12-03 00:00:00+00,Cunningham,2016-12-05 00:00:00+00,Jordan,#,2446,1,LOWER
126896,California Senate,CA,5617,752760,Republican,STATE,,29,2016-12-05 00:00:00+00,Huff,2012-12-03 00:00:00+00,Robert,#,1403,1,UPPER
196597,Escondido City Council,CA,174130,859127,,LOCAL,Escondido,1,2018-12-10 00:00:00+00,Gallo,2015-10-03 00:00:00+00,Ed,#,4384,1,LOWER
188750,Daly City Council,CA,173192,858545,,LOCAL,Daly City,At Large,2020-12-14 00:00:00+00,Sylvester,2016-12-12 00:00:00+00,Glenn,#,3532,1,LOWER
32662,California Senate,CA,14369,783,Democrat,STATE,,8,2012-12-03 00:00:00+00,Yee,2010-12-06 00:00:00+00,Leland,#,1403,0,UPPER
198057,Garden Grove City Council,CA,174886,858567,,LOCAL,Garden Grove,4,2018-12-18 00:00:00+00,Bui,2014-12-16 00:00:00+00,Phat,#,4572,1,LOWER
197803,California State Assembly,CA,32861,752668,Democrat,STATE,,49,2018-12-03 00:00:00+00,Chau,2012-12-03 00:00:00+00,Ed,#,2446,1,LOWER
196458,Salinas City Council,CA,170729,858830,,LOCAL,Salinas,1,2020-11-10 00:00:00+00,Davis,2016-11-15 00:00:00+00,Scott,#,3861,1,LOWER
70032,Riverside City Council,CA,1690,992,,LOCAL,Riverside,3,2014-01-01 00:00:00+00,Bailey,2013-01-01 00:00:00+00,William,185281,2717,1,LOWER
11054,United States House of Representatives,CA,11054,915,Democrat,NATIONAL,,29,2013-01-03 00:00:00+00,Schiff,2011-01-06 00:00:00+00,Adam,#,4507,0,LOWER
188687,Carlsbad City Council,CA,168474,858428,,LOCAL,Carlsbad,At Large,2018-11-30 00:00:00+00,Packard,2016-01-01 00:00:00+00,Mark,#,4256,1,LOWER
175124,United States House of Representatives,CA,11796,757221,Republican,NATIONAL,,23,2019-01-03 00:00:00+00,McCarthy,2013-01-03 00:00:00+00,Kevin,#,4507,1,LOWER
192464,California Senate,CA,79810,752740,Democrat,STATE,,2,2018-12-03 00:00:00+00,McGuire,2014-12-01 00:00:00+00,Mike,#,1403,1,UPPER
8531,California Senate,CA,8531,720,Republican,STATE,,29,2008-12-01 00:00:00+00,Margett,0001-01-01 00:00:00+00,Bob,#,1403,0,UPPER
54590,Los Angeles City Council,CA,2325,1458,,LOCAL,Los Angeles,5,2013-07-01 00:00:00+00,Koretz,2009-07-01 00:00:00+00,Paul,#,4327,0,LOWER
107432,San Diego City Council,CA,8845,752543,Democrat,LOCAL,San Diego,9,2016-12-05 00:00:00+00,Emerald,2012-12-03 00:00:00+00,Marti,#,4259,1,LOWER
200081,Long Beach City Council,CA,56416,2792,,LOCAL,Long Beach,8,2020-07-21 00:00:00+00,Austin,2012-07-19 00:00:00+00,Al,#,1473,1,LOWER
3913,United States House of Representatives,CA,3913,890,Democrat,NATIONAL,,20,2013-01-03 00:00:00+00,Costa,2009-01-06 00:00:00+00,Jim,#,4507,0,LOWER
194463,California State Assembly,CA,79836,752706,Democrat,STATE,,28,2018-12-03 00:00:00+00,Low,2014-12-01 00:00:00+00,Evan,#,2446,1,LOWER
188739,West Covina City Council,CA,170550,859007,,LOCAL,West Covina,At Large,2019-12-05 00:00:00+00,Wu,2015-12-10 00:00:00+00,Tony,#,4139,1,LOWER
157425,Oxnard City Council,CA,48860,2202,,LOCAL,Oxnard,At Large,2016-12-06 00:00:00+00,Padilla,0001-01-01 00:00:00+00,Dorina,#,4241,4,LOWER
201315,California State Assembly,CA,32776,752692,Democrat,STATE,,19,2018-12-03 00:00:00+00,Ting,2012-12-03 00:00:00+00,Philip,#,2446,1,LOWER
131973,Fresno Mayor,CA,9804,190,,LOCAL,Fresno,FRESNO,2017-01-03 00:00:00+00,Swearengin,2009-01-01 00:00:00+00,Ashley,#,2616,1,EXEC
199698,Chula Vista City Council,CA,170908,858537,,LOCAL,Chula Vista,1,2018-12-04 00:00:00+00,McCann,2014-12-02 00:00:00+00,John,#,3848,1,LOWER
178369,Santa Ana City Council,CA,10920,1294,,LOCAL,Santa Ana,4,2018-12-11 00:00:00+00,Benavides,2006-12-12 00:00:00+00,David,#,2645,1,LOWER
12751,California Senate,CA,12751,842,Democrat,STATE,,22,2010-12-06 00:00:00+00,Cedillo,0001-01-01 00:00:00+00,Gilbert,#,1403,0,UPPER
157319,Berkeley City Council,CA,10994,841038,,LOCAL,Berkeley,4,2016-11-30 00:00:00+00,Arreguin,2014-12-01 00:00:00+00,Jesse,#,4500,1,LOWER
37222,Berkeley City Council,CA,1830,1836,,LOCAL,Berkeley,8,2014-12-01 00:00:00+00,Wozniak,2010-12-01 00:00:00+00,Gordon,#,4500,1,LOWER
39632,California Senate,CA,8337,752731,Democrat,STATE,,40,2013-01-03 00:00:00+00,Vargas,2012-12-03 00:00:00+00,Juan,#,1403,1,UPPER
168813,Victorville City Council,CA,168393,858426,,LOCAL,Victorville,At Large,2018-11-06 00:00:00+00,Negrete,2014-11-04 00:00:00+00,Eric,#,4016,1,LOWER
4757,United States House of Representatives,CA,4757,879,Democrat,NATIONAL,,15,2013-01-03 00:00:00+00,Honda,2011-01-06 00:00:00+00,Michael,#,4507,0,LOWER
168640,Pasadena City Council,CA,168494,858407,,LOCAL,Pasadena,2,2019-05-06 00:00:00+00,McAustin,2015-05-04 00:00:00+00,Margaret,#,4542,1,LOWER
69752,Long Beach City Council,CA,9772,2788,,LOCAL,Long Beach,9,2014-07-17 00:00:00+00,Neal,0001-01-01 00:00:00+00,Steven,#,1473,1,LOWER
106883,Sacramento City Council,CA,79758,2674,,LOCAL,Sacramento,6,2015-04-28 00:00:00+00,VACANT,2014-11-25 00:00:00+00,VACANT,#,2630,1,LOWER
181344,San Jose City Council,CA,74672,2693,,LOCAL,San Jose,5,2019-01-01 00:00:00+00,Carrasco,2015-01-01 00:00:00+00,Magdalena,#,2638,1,LOWER
178376,Oxnard City Council,CA,56217,2202,,LOCAL,Oxnard,At Large,2018-12-01 00:00:00+00,Perello,2013-06-11 00:00:00+00,Bert,#,4241,4,LOWER
194609,Corona City Council,CA,168656,858339,,LOCAL,Corona,At Large,2020-12-01 00:00:00+00,Haley,2016-12-07 00:00:00+00,Dick,#,3398,1,LOWER
168600,Fairfield City Council,CA,168445,858429,,LOCAL,Fairfield,At Large,2018-11-30 00:00:00+00,Moy,2014-11-30 00:00:00+00,Catherine,#,3505,1,LOWER
195851,Fontana City Council,CA,168726,858422,,LOCAL,Fontana,At Large,2018-12-11 00:00:00+00,Warren,2014-12-09 00:00:00+00,Acquanetta,#,3803,1,LOWER
194499,California State Assembly,CA,80136,752656,Democrat,STATE,,64,2018-12-03 00:00:00+00,Gipson,2014-12-01 00:00:00+00,Mike,#,2446,1,LOWER
200033,San Jose City Council,CA,1480,2701,,LOCAL,San Jose,9,2019-01-01 00:00:00+00,Rocha,2010-12-31 00:00:00+00,Donald,#,2638,1,LOWER
80148,California State Assembly,CA,32912,752662,Democrat,STATE,,65,2014-12-01 00:00:00+00,Quirk-Silva,2012-12-03 00:00:00+00,Sharon,#,2446,1,LOWER
1012,California Senate,CA,1012,820,Democrat,STATE,,23,2012-12-03 00:00:00+00,Pavley,2008-12-01 00:00:00+00,Fran,#,1403,0,UPPER
23808,Sacramento City Council,CA,2477,2669,,LOCAL,Sacramento,4,2012-11-27 00:00:00+00,Fong,2004-11-01 00:00:00+00,Robert,#,2630,1,LOWER
168961,Ontario City Council,CA,168735,858342,,LOCAL,Ontario,At Large,2018-11-30 00:00:00+00,Bowman,2015-11-01 00:00:00+00,Jim,#,3806,1,LOWER
106382,California State Assembly,CA,13329,752652,Democrat,STATE,,37,2016-12-05 00:00:00+00,Williams,2012-12-03 00:00:00+00,Das,#,2446,1,LOWER
192562,California Senate,CA,17918,752743,Democrat,STATE,,10,2018-12-03 00:00:00+00,Wieckowski,2014-12-01 00:00:00+00,Bob,80056,1403,1,UPPER
195850,Fontana City Council,CA,168727,858422,,LOCAL,Fontana,At Large,2020-12-08 00:00:00+00,Sandoval,2016-12-13 00:00:00+00,Jesus,#,3803,1,LOWER
195071,Downey City Council,CA,171654,858460,,LOCAL,Downey,1,2020-11-06 00:00:00+00,Pacheco,2016-11-01 00:00:00+00,Blanca,#,4056,1,LOWER
80061,California State Assembly,CA,1217,752686,Republican,STATE,,33,2014-12-01 00:00:00+00,Donnelly,2012-12-03 00:00:00+00,Tim,#,2446,1,LOWER
196028,Daly City Council,CA,173197,858545,,LOCAL,Daly City,At Large,2018-12-10 00:00:00+00,Guingona,2014-12-08 00:00:00+00,Michael,#,3532,1,LOWER
196468,Pomona City Council,CA,170728,858786,,LOCAL,Pomona,3,2018-11-12 00:00:00+00,Carrizosa,2014-11-10 00:00:00+00,Cristina,#,3865,1,LOWER
199249,Long Beach City Council,CA,74664,2799,,LOCAL,Long Beach,7,2018-07-19 00:00:00+00,Uranga,2014-07-17 00:00:00+00,Roberto,#,1473,1,LOWER
43488,Fresno City Council,CA,17776,1196,,LOCAL,Fresno,4,2009-01-01 00:00:00+00,Westerlund,2005-01-04 00:00:00+00,Larry,#,2614,1,LOWER
194562,Sunnyvale City Council,CA,168721,858370,,LOCAL,Sunnyvale,At Large,2020-12-31 00:00:00+00,Goldman,2017-01-01 00:00:00+00,Michael,#,3377,1,LOWER
168822,Elk Grove City Council,CA,168677,858390,,LOCAL,Elk Grove,At Large,2018-12-12 00:00:00+00,Hume,2014-12-10 00:00:00+00,Pat,#,3800,1,LOWER
12203,Stockton City Council,CA,12203,2857,,LOCAL,Stockton,2,2012-12-31 00:00:00+00,Miller,2009-01-01 00:00:00+00,Katherine,#,4253,0,LOWER
168501,Carlsbad City Council,CA,168483,858428,,LOCAL,Carlsbad,At Large,2018-11-30 00:00:00+00,Schumacher,2014-11-30 00:00:00+00,Michael,#,4256,1,LOWER
200860,United States House of Representatives,CA,14533,757205,Republican,NATIONAL,,1,2019-01-03 00:00:00+00,LaMalfa,2013-01-03 00:00:00+00,Doug,20420,4507,1,LOWER
178418,Berkeley City Council,CA,157317,841045,,LOCAL,Berkeley,2,2020-12-01 00:00:00+00,Davila,2016-12-01 00:00:00+00,Cheryl,#,4500,1,LOWER
159449,United States House of Representatives,CA,17506,757217,Democrat,NATIONAL,,18,2019-01-03 00:00:00+00,Eshoo,2013-01-03 00:00:00+00,Anna,#,4507,1,LOWER
104557,United States House of Representatives,CA,10801,757193,Democrat,NATIONAL,,24,2017-01-03 00:00:00+00,Capps,2013-01-03 00:00:00+00,Lois,#,4507,1,LOWER
181418,Stockton City Council,CA,4975,758101,,LOCAL,Stockton,1,2019-01-01 00:00:00+00,Holman,2013-01-01 00:00:00+00,Elbert,#,4253,1,LOWER
185323,Huntington Beach City Council,CA,171967,858920,,LOCAL,Huntington Beach,At Large,2018-11-26 00:00:00+00,O'Connell,2014-11-24 00:00:00+00,Billy,#,3107,1,LOWER
184635,Los Angeles City Council,CA,55154,758083,,LOCAL,Los Angeles,1,2021-07-01 00:00:00+00,Cedillo,2013-07-01 00:00:00+00,Gilbert,#,4327,1,LOWER
188707,Rialto City Council,CA,168854,858423,,LOCAL,Rialto,At Large,2020-12-01 00:00:00+00,Baca,2016-11-01 00:00:00+00,Joe,#,3346,1,LOWER
