last_name,links,first_name,valid_to,district_id,chamber_type,city,valid_from,name_formal,party,id,district_sk,state,chamber_id,gov_type,num_officials,official_sk
Leffingwell,#,Frank,2018-05-15 00:00:00+00,At Large,LOWER,Round Rock,2015-01-31 00:00:00+00,Round Rock City Council,,200185,858526,TX,4609,LOCAL,1,173954
Pickett,#,Stan,2019-05-20 00:00:00+00,At Large,LOWER,Mesquite,2015-05-18 00:00:00+00,Mesquite City Council,,200429,858527,TX,3748,LOCAL,1,173569
Márquez,#,Marisa ,2015-01-05 00:00:00+00,000000000077,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56781,754726,TX,2661,STATE,0,18016
VACANT,#,VACANT,2014-08-07 00:00:00+00,000000000004,UPPER,,2013-10-26 00:00:00+00,The Senate of Texas,,76678,754803,TX,2664,STATE,1,65368
Garza,#,John ,2013-01-08 00:00:00+00,000000000117,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,17363,5858,TX,2661,STATE,0,17363
Hochberg,#,Scott,2013-01-08 00:00:00+00,000000000137,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,11847,5855,TX,2661,STATE,0,11847
Kuykendall,#,R.L.,2010-06-15 00:00:00+00,000000000001,LOWER,Lufkin,2007-05-01 00:00:00+00,Lufkin City Council,,16855,418,TX,1662,LOCAL,1,16855
Koop,192702,Linda,2013-06-03 00:00:00+00,000000000011,LOWER,Dallas,2011-06-01 00:00:00+00,Dallas City Council,,53104,502,TX,4287,LOCAL,0,6494
Moon,#,Cary,2019-06-01 00:00:00+00,4,LOWER,Fort Worth,2013-06-03 00:00:00+00,Fort Worth City Council,,199711,758027,TX,4217,LOCAL,1,109049
Gonzalez,#,Edward,2016-01-02 00:00:00+00,H,LOWER,Houston,2012-01-02 00:00:00+00,Houston City Council,,114303,2991,TX,2814,LOCAL,1,10663
VACANT,#,VACANT,2015-01-13 00:00:00+00,000000000018,UPPER,,2014-12-05 00:00:00+00,The Senate of Texas,,88431,754817,TX,2664,STATE,1,83877
Zimmerman,#,Don,2017-01-06 00:00:00+00,6,LOWER,Austin,2015-01-06 00:00:00+00,Austin City Council,Nonpartisan,131969,759557,TX,4171,LOCAL,1,89976
Farris,#,Gerald,2016-06-01 00:00:00+00,7,LOWER,Irving,2013-06-01 00:00:00+00,Irving City Council,,117350,760546,TX,4313,LOCAL,1,78739
Longoria,#,Oscar,2019-01-08 00:00:00+00,35,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,193860,759989,TX,2661,STATE,1,28879
Kolkhorst,#,Lois,2015-01-05 00:00:00+00,000000000013,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56769,754662,TX,2661,STATE,0,10933
Lawrence,#,Toni,2010-01-01 00:00:00+00,A,LOWER,Houston,2008-01-01 00:00:00+00,Houston City Council,,3905,2955,TX,2814,LOCAL,1,3905
Martinez Fischer,#,Trey,2013-01-08 00:00:00+00,000000000116,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,2877,5861,TX,2661,STATE,0,2877
Garza,#,Delia,2021-01-06 00:00:00+00,2,LOWER,Austin,2015-01-06 00:00:00+00,Austin City Council,Nonpartisan,194208,759553,TX,4171,LOCAL,1,86914
Craddick,#,Tom,2015-01-05 00:00:00+00,000000000082,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56637,754731,TX,2661,STATE,0,16905
Fletcher,#,Allen,2017-01-10 00:00:00+00,130,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112176,760084,TX,2661,STATE,1,16724
Price,#,Walter ,2013-01-08 00:00:00+00,000000000087,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,2861,5869,TX,2661,STATE,0,2861
Meyer,#,Morgan,2019-01-08 00:00:00+00,108,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,197539,760062,TX,2661,STATE,1,82391
VACANT,#,VACANT,2014-12-01 00:00:00+00,1,LOWER,San Antonio,2014-11-12 00:00:00+00,San Antonio City Council,,106787,760777,TX,1560,LOCAL,1,101090
Livingston,#,Brian,2020-05-19 00:00:00+00,At Large,LOWER,Frisco,2017-05-16 00:00:00+00,Frisco City Council,,174497,858529,TX,3655,LOCAL,1,171597
Burton,#,Konni,2019-01-08 00:00:00+00,000000000010,UPPER,,2015-01-13 00:00:00+00,The Senate of Texas,Republican,200311,754809,TX,2664,STATE,1,82164
Jackson,#,Noah,2018-05-15 00:00:00+00,1,LOWER,Waco,2017-06-20 00:00:00+00,Waco City Council,,200048,858447,TX,4512,LOCAL,1,174139
Castro,#,Julián,2014-07-22 00:00:00+00,SAN ANTONIO,EXEC,San Antonio,2011-06-01 00:00:00+00,San Antonio Mayor,,75544,270,TX,2310,LOCAL,0,13509
Gonzales,#,Larry,2019-01-08 00:00:00+00,52,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193879,760006,TX,2661,STATE,1,14837
Wray,#,John,2019-01-08 00:00:00+00,10,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,197922,759964,TX,2661,STATE,1,82178
Holm,#,Pam,2010-01-01 00:00:00+00,G,LOWER,Houston,2008-01-01 00:00:00+00,Houston City Council,,607,2988,TX,2814,LOCAL,1,607
Fletcher,#,Allen,2015-01-05 00:00:00+00,000000000130,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56739,754779,TX,2661,STATE,0,16724
Reed,#,Derrick,2021-05-31 00:00:00+00,At Large,LOWER,Pearland,2015-06-01 00:00:00+00,Pearland City Council,,200974,859044,TX,4105,LOCAL,1,173515
Galindo,#,Rick,2017-01-10 00:00:00+00,117,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112146,760071,TX,2661,STATE,1,82404
Taylor,200382,Van,2013-01-08 00:00:00+00,000000000066,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,17774,5776,TX,2661,STATE,0,17774
Olson,#,Pete,2019-01-03 00:00:00+00,000000000022,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,159969,757475,TX,4507,NATIONAL,1,4997
Gonzalez Toureilles,#,Yvonne,2011-01-01 00:00:00+00,000000000035,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,17937,5867,TX,2661,STATE,0,17937
King,#,Susan,2015-01-05 00:00:00+00,000000000071,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56765,754720,TX,2661,STATE,0,11710
Miles,195312,Borris ,2013-01-08 00:00:00+00,000000000146,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,5606,5856,TX,2661,STATE,0,5606
Ames,#,Becky,2019-05-07 00:00:00+00,At Large,LOWER,Beaumont,2012-01-01 00:00:00+00,Beaumont City Council,,174363,858594,TX,3661,LOCAL,1,171085
Cornyn,#,John,2021-01-03 00:00:00+00,TX,UPPER,,2009-01-03 00:00:00+00,United States Senate,Republican,179515,69,TX,2675,NATIONAL,2,8284
Cole,#,Sheryl,2015-01-06 00:00:00+00,AT LARGE,LOWER,Austin,2012-06-15 00:00:00+00,Austin City Council,,72415,2019,TX,4171,LOCAL,0,11120
Canales,#,Terry,2019-01-08 00:00:00+00,40,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,193866,759994,TX,2661,STATE,1,28884
Naishtat,#,Elliott,2013-01-08 00:00:00+00,000000000049,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,5456,5836,TX,2661,STATE,0,5456
Bonnen,#,Greg,2015-01-05 00:00:00+00,000000000024,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56623,754673,TX,2661,STATE,0,28517
Cisneros,#,Mary Alice,2011-06-01 00:00:00+00,000000000001,LOWER,San Antonio,2009-06-01 00:00:00+00,San Antonio City Council,,13872,445,TX,1560,LOCAL,0,13872
Boykins,#,Dwight,2020-01-02 00:00:00+00,D,LOWER,Houston,2014-01-02 00:00:00+00,Houston City Council,,181474,2975,TX,2814,LOCAL,1,69681
Shaheen,#,Matt,2019-01-08 00:00:00+00,66,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,200724,760020,TX,2661,STATE,1,82347
Lyne,#,Lanham ,2013-01-08 00:00:00+00,000000000069,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,11707,5871,TX,2661,STATE,0,11707
King,#,Phil,2015-01-05 00:00:00+00,000000000061,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56764,754710,TX,2661,STATE,0,17381
Svarzbein,#,Peter,2019-06-30 00:00:00+00,1,LOWER,El Paso,2015-06-30 00:00:00+00,El Paso City Council,,195905,758044,TX,1376,LOCAL,1,110413
Coleman,#,Garnet,2019-01-08 00:00:00+00,147,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,193238,760101,TX,2661,STATE,1,17027
Graff,#,Barbara,2018-11-13 00:00:00+00,3,LOWER,Odessa,2011-09-13 00:00:00+00,Odessa City Council,,176908,858468,TX,4197,LOCAL,1,173961
Thompson,#,Senfronia,2013-01-08 00:00:00+00,000000000141,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,16243,5845,TX,2661,STATE,0,16243
Gunter,#,Brenda,2021-05-18 00:00:00+00,At Large,LOWER,San Angelo,2017-05-16 00:00:00+00,San Angelo City Council,,177075,859156,TX,3495,LOCAL,1,173538
Gray,#,Kelly,2013-06-03 00:00:00+00,000000000008,LOWER,Fort Worth,2012-07-10 21:32:01+00,Fort Worth City Council,,54418,1854,TX,4217,LOCAL,0,53072
Corte,#,Frank,2011-01-01 00:00:00+00,000000000122,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Republican,8716,5854,TX,2661,STATE,0,8716
Guerra,#,Robert,2013-01-08 00:00:00+00,000000000041,LOWER,,2012-11-07 00:00:00+00,Texas House of Representatives,Democrat,23220,5913,TX,2661,STATE,0,23186
Zaffirini,#,Judith,2013-01-08 00:00:00+00,000000000021,UPPER,,2009-01-06 00:00:00+00,The Senate of Texas,Democrat,21634,2395,TX,2664,STATE,0,7105
Khan,#,M.J.,2010-01-02 00:00:00+00,F,LOWER,Houston,0001-01-01 00:00:00+00,Houston City Council,,1973,2985,TX,2814,LOCAL,1,1973
Abbott,#,Greg,2019-01-01 00:00:00+00,TX,EXEC,,2015-01-20 00:00:00+00,Texas Governor,Republican,188875,863,TX,4440,STATE,2,82193
Harper-Brown,#,Linda,2015-01-05 00:00:00+00,000000000105,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56752,754754,TX,2661,STATE,0,18291
Gonzales,#,Veronica,2012-06-29 00:00:00+00,000000000041,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,20363,5913,TX,2661,STATE,0,16056
Zedler,#,Bill,2015-01-05 00:00:00+00,000000000096,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,57000,754745,TX,2661,STATE,0,4813
Naishtat,#,Elliott,2017-01-10 00:00:00+00,49,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,112254,760003,TX,2661,STATE,1,5456
Alonzo,#,Roberto,2019-01-08 00:00:00+00,104,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,192704,760058,TX,2661,STATE,1,4600
Zamora,#,Joaquin,2021-05-04 00:00:00+00,2,LOWER,McAllen,2017-05-09 00:00:00+00,McAllen City Commission,,195744,858860,TX,4098,LOCAL,1,173434
Philips,#,Charlie,2021-05-31 00:00:00+00,At Large,LOWER,McKinney,2017-05-31 00:00:00+00,McKinney City Council,,197081,859057,TX,3920,LOCAL,1,173551
Brown,#,Jesse,2018-11-20 00:00:00+00,4,LOWER,Wichita Falls,2016-11-15 00:00:00+00,Wichita Falls City Council,,177162,858733,TX,3361,LOCAL,1,173704
Howard,#,Donna,2013-01-08 00:00:00+00,000000000048,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,7036,5826,TX,2661,STATE,0,7036
Longoria,#,Ricardo,2019-05-31 00:00:00+00,1,LOWER,Brownsville,2012-01-01 00:00:00+00,Brownsville City Commission,,198039,858465,TX,4570,LOCAL,1,175011
Kent,#,Carol,2011-01-01 00:00:00+00,000000000102,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,10463,5778,TX,2661,STATE,0,10463
Love,#,John,2019-01-01 00:00:00+00,2,LOWER,Midland,2016-01-11 00:00:00+00,Midland City Council,,195800,859103,TX,4601,LOCAL,1,174187
Hughes,#,Bryan,2017-01-10 00:00:00+00,5,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112255,759959,TX,2661,STATE,1,3616
Smith,#,Howard,2019-05-15 00:00:00+00,At Large,LOWER,Amarillo,2017-05-17 00:00:00+00,Amarillo City Council,,198007,858836,TX,4018,LOCAL,1,170425
Ingram,#,John,2019-05-07 00:00:00+00,5,LOWER,McAllen,2015-05-05 00:00:00+00,McAllen City Commission,,195747,858968,TX,4098,LOCAL,1,173437
Casar,#,Gregorio,2021-01-06 00:00:00+00,4,LOWER,Austin,2015-01-06 00:00:00+00,Austin City Council,Nonpartisan,200870,759555,TX,4171,LOCAL,1,89975
Kacal,#,Kyle,2019-01-08 00:00:00+00,12,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,192932,759966,TX,2661,STATE,1,28292
Edwards,#,Chester,2011-01-03 00:00:00+00,000000000017,LOWER,,2009-01-03 00:00:00+00,United States House of Representatives,Democrat,13369,1842,TX,4507,NATIONAL,0,13369
Westbrook,#,Bob,2019-05-27 00:00:00+00,5,LOWER,Tyler,2017-05-29 00:00:00+00,Tyler City Council,,177144,858505,TX,4113,LOCAL,1,173697
VACANT,#,VACANT,2013-12-23 00:00:00+00,000000000006,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,,68425,754805,TX,2664,STATE,1,30484
Pena,#,Gilbert,2017-01-10 00:00:00+00,144,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112196,760098,TX,2661,STATE,1,82423
Landgraf,#,Brooks,2019-01-08 00:00:00+00,81,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194269,760035,TX,2661,STATE,1,82363
VACANT,#,VACANT,2015-01-05 00:00:00+00,000000000083,LOWER,,2014-09-30 00:00:00+00,Texas House of Representatives,,87134,754732,TX,2661,STATE,0,82439
Hall,#,Ralph,2015-01-06 00:00:00+00,000000000004,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,92931,757457,TX,4507,NATIONAL,1,5109
Reid,#,Tom,2020-05-31 00:00:00+00,PEARLAND,EXEC,Pearland,2015-11-24 00:00:00+00,Pearland Mayor,,176939,859090,TX,3557,LOCAL,1,173514
Metcalf,#,Will,2019-01-08 00:00:00+00,16,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,201172,759970,TX,2661,STATE,1,82256
Margo,179201,Dee ,2013-01-08 00:00:00+00,000000000078,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,17653,5882,TX,2661,STATE,0,17653
Romero,#,Ramon,2019-01-08 00:00:00+00,90,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,200030,760044,TX,2661,STATE,1,82372
Kubosh,#,Michael,2020-01-02 00:00:00+00,At Large,LOWER,Houston,2014-01-02 00:00:00+00,Houston City Council,,199686,3029,TX,2814,LOCAL,5,69692
Branch,#,Dan,2013-01-08 00:00:00+00,000000000108,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,10748,5792,TX,2661,STATE,0,10748
O'Rourke,18226,Robert,2019-01-03 00:00:00+00,000000000016,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Democrat,188474,757469,TX,4507,NATIONAL,1,18226
Deshotel,#,Joe,2015-01-05 00:00:00+00,000000000022,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56661,754671,TX,2661,STATE,0,9918
Burns,#,DeWayne,2019-01-08 00:00:00+00,58,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193885,760012,TX,2661,STATE,1,82344
Brick,#,Blanche,2017-11-12 00:00:00+00,At Large,LOWER,College Station,2014-11-06 00:00:00+00,College Station City Council,,182405,858565,TX,3578,LOCAL,1,171726
Márquez,#,Marisa,2017-01-10 00:00:00+00,77,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,112285,760031,TX,2661,STATE,1,18016
Birdwell,#,Brian,2013-01-08 00:00:00+00,000000000022,UPPER,,2011-01-04 00:00:00+00,The Senate of Texas,Republican,29458,2350,TX,2664,STATE,0,18182
Bohac,#,Dwayne,2013-01-08 00:00:00+00,000000000138,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,12100,5846,TX,2661,STATE,0,12100
Keating,#,John,2021-05-21 00:00:00+00,At Large,LOWER,Frisco,2017-03-25 00:00:00+00,Frisco City Council,,200177,858529,TX,3655,LOCAL,1,171594
Bettencourt,#,Paul,2019-01-08 00:00:00+00,000000000007,UPPER,,2015-01-13 00:00:00+00,The Senate of Texas,Republican,195306,754806,TX,2664,STATE,1,82156
Bass,#,Cary,2019-07-01 00:00:00+00,At Large,LOWER,Pasadena,2015-07-01 00:00:00+00,Pasadena City Council,,176917,858592,TX,3350,LOCAL,1,173589
Hunter,#,Michael,2018-11-30 00:00:00+00,At Large,LOWER,Corpus Christi,2015-03-22 00:00:00+00,Corpus Christi City Council,,200952,858616,TX,4549,LOCAL,1,174806
Humphreys,#,Cole,2021-05-21 00:00:00+00,5,LOWER,Grand Prairie,2018-05-15 00:00:00+00,Grand Prairie City Council,,200296,859047,TX,4199,LOCAL,1,200183
Gonzalez,#,Naomi ,2015-01-05 00:00:00+00,000000000076,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56746,754725,TX,2661,STATE,0,1135
Capriglione,#,Giovanni,2015-01-05 00:00:00+00,000000000098,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56628,754747,TX,2661,STATE,0,28615
Hernandez,#,Ana,2013-01-08 00:00:00+00,000000000143,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,2921,5850,TX,2661,STATE,0,2921
Phillips,#,Larry,2018-04-23 00:00:00+00,62,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,198693,760016,TX,2661,STATE,1,526
Hancock,195308,Kelly,2013-01-08 00:00:00+00,000000000091,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,252,5782,TX,2661,STATE,0,252
Little,#,J.,2019-05-31 00:00:00+00,At Large,LOWER,Pearland,2017-05-31 00:00:00+00,Pearland City Council,,176933,859044,TX,4105,LOCAL,1,173519
Culberson,#,John,2019-01-03 00:00:00+00,000000000007,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,172081,757460,TX,4507,NATIONAL,1,2994
San Miguel,#,Charlie,2018-12-01 00:00:00+00,6,LOWER,Laredo,2014-12-01 00:00:00+00,Laredo City Council,,196478,858899,TX,4142,LOCAL,1,170648
Howard,#,Charlie,2013-01-08 00:00:00+00,000000000026,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,6719,5899,TX,2661,STATE,0,6719
Aliseda,#,Jose ,2013-01-08 00:00:00+00,000000000035,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,17722,5867,TX,2661,STATE,0,17722
Paul,#,Ronald,2013-01-03 00:00:00+00,000000000014,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,33822,1886,TX,4507,NATIONAL,0,2341
Gohmert,#,Louie,2013-01-03 00:00:00+00,000000000001,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,9855,1838,TX,4507,NATIONAL,0,9855
Burdette,#,Carter,2011-05-01 00:00:00+00,000000000007,LOWER,Fort Worth,2009-05-01 00:00:00+00,Fort Worth City Council,,177541,1752,TX,4217,LOCAL,0,4866
Taylor,#,Ivy,2017-06-01 00:00:00+00,SAN ANTONIO,EXEC,San Antonio,2014-07-22 00:00:00+00,San Antonio Mayor,,160166,760787,TX,2310,LOCAL,1,75545
Smith,#,Michael,2017-11-21 00:00:00+00,At Large,LOWER,Wichita Falls,2012-01-01 00:00:00+00,Wichita Falls City Council,,177167,858470,TX,3361,LOCAL,1,173700
Taylor,#,Ivy,2014-07-22 00:00:00+00,2,LOWER,San Antonio,2013-06-01 00:00:00+00,San Antonio City Council,,88463,760785,TX,1560,LOCAL,1,2259
Thierry,#,Shawn,2019-01-08 00:00:00+00,146,LOWER,,2017-01-10 00:00:00+00,Texas House of Representatives,Democrat,193237,760100,TX,2661,STATE,1,140632
Cuellar,#,Henry,2013-01-03 00:00:00+00,000000000028,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Democrat,4402,1891,TX,4507,NATIONAL,0,4402
Williams,#,Reed,2013-06-01 00:00:00+00,000000000008,LOWER,San Antonio,2009-06-01 00:00:00+00,San Antonio City Council,,19595,1892,TX,1560,LOCAL,0,4765
Baker,#,Matt,2021-05-21 00:00:00+00,At Large,LOWER,Round Rock,2018-05-15 00:00:00+00,Round Rock City Council,,200298,858526,TX,4609,LOCAL,1,200186
Crownover,#,Myra,2015-01-05 00:00:00+00,000000000064,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56649,754713,TX,2661,STATE,0,8065
Pool,#,Leslie,2021-01-06 00:00:00+00,7,LOWER,Austin,2015-01-06 00:00:00+00,Austin City Council,Nonpartisan,181236,759558,TX,4171,LOCAL,1,89977
Pitts,#,Jim,2013-01-08 00:00:00+00,000000000010,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,16222,5806,TX,2661,STATE,0,16222
Atkins,#,Tennell,2013-06-03 00:00:00+00,000000000008,LOWER,Dallas,2011-06-01 00:00:00+00,Dallas City Council,,53101,1843,TX,4287,LOCAL,0,2608
Mooney,#,Karl,2019-11-07 00:00:00+00,At Large,LOWER,College Station,2016-11-08 00:00:00+00,College Station City Council,,184833,858565,TX,3578,LOCAL,1,171725
Castro,200498,Joaquin,2013-01-08 00:00:00+00,000000000125,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,2070,5859,TX,2661,STATE,0,2070
Reynolds,#,Ron ,2015-01-05 00:00:00+00,000000000027,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56813,754676,TX,2661,STATE,0,6015
Turner,#,Sylvester,2015-01-05 00:00:00+00,000000000139,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,66012,754788,TX,2661,STATE,0,10808
Giessner,#,Greg,2021-05-21 00:00:00+00,At Large,LOWER,Grand Prairie,2012-05-12 00:00:00+00,Grand Prairie City Council,,200182,858519,TX,4199,LOCAL,1,174858
Christian,#,Wayne,2013-01-08 00:00:00+00,000000000009,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,250,5883,TX,2661,STATE,0,250
Raymond,#,Richard,2015-01-05 00:00:00+00,000000000042,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56809,754691,TX,2661,STATE,0,13103
Rogers,#,Rainey,2019-05-31 00:00:00+00,2,LOWER,McKinney,2015-05-31 00:00:00+00,McKinney City Council,,197071,858512,TX,3920,LOCAL,1,173547
Poe,#,Ted,2019-01-03 00:00:00+00,000000000002,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,160039,757455,TX,4507,NATIONAL,1,1646
Pennington,#,Oliver,2016-01-02 00:00:00+00,G,LOWER,Houston,2012-01-02 00:00:00+00,Houston City Council,,114302,2988,TX,2814,LOCAL,1,7644
Burgess,#,Michael,2019-01-03 00:00:00+00,000000000026,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,159965,757479,TX,4507,NATIONAL,1,11805
Cyrier,#,John,2019-01-08 00:00:00+00,17,LOWER,,2015-02-18 00:00:00+00,Texas House of Representatives,Republican,193244,759971,TX,2661,STATE,1,101086
Cortez,#,Richard,2017-09-26 00:00:00+00,1,LOWER,McAllen,2017-05-09 00:00:00+00,McAllen City Commission,,195742,858450,TX,4098,LOCAL,1,173433
Canseco,#,Francisco,2013-01-03 00:00:00+00,000000000023,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,13438,1895,TX,4507,NATIONAL,0,13438
